,analysis,Attribute_name,prediction_set,class_probabilities,labels,max_prob,label
6686,BIO_SE-HPLC,SE- HPLC Monomer,['se-uplc monomer'],[0.9992207288742065],[3],0.9992207288742065,3
6687,RP_UPLC,Nivolumab:Relatlimab Protein Ratio (RP-UPLC),['rp-hplc purity'],[0.9958431124687195],[1],0.9958431124687195,1
6688,SDS_PAGE,SDS-PAGE (NR) minor band 1 MW= 181,['sds-page (reduced) purity'],[0.9993213415145874],[0],0.9993213415145874,0
6689,SDS_PAGE,SDS-PAGE (NR) minor band 1 MW= 169,['sds-page (reduced) purity'],[0.9993144273757935],[0],0.9993144273757935,0
6690,PROTEIN_CONCENTRATION_NO_CALC,Protein Concentration percent of initial,['protein concentration (a280)'],[0.9939526915550232],[9],0.9939526915550232,9
6691,PROTEIN_CONCENTRATION_NO_CALC,Protein Concentration - A280,['protein concentration (a280)'],[0.993867814540863],[9],0.993867814540863,9
6692,PROTEIN_CONCENTRATION_NO_CALC,Average Protein Concentration,['protein concentration (a280)'],[0.9939557909965515],[9],0.9939557909965515,9
6693,POTENCY_PERCENT_OF_INITIAL,Average Percent of Initial,"['potency by cell-based bioassay', 'spr binding activity', 'protein concentration (a280)', 'potency by binding elisa', 'rp-hplc purity', 'particulate-matter >= 25-um', 'aex main peak', 'sds-page (reduced) purity']","[0.3394283056259155, 0.3077857196331024, 0.12414825707674026, 0.05231592059135437, 0.04922730475664139, 0.03242799639701843, 0.02440367452800274, 0.022512005642056465]","[5, 7, 9, 6, 1, 4, 2, 0]",0.3394283056259155,5
6694,POTENCY_PERCENT_OF_INITIAL,Average Potency (% of Initial),"['potency by cell-based bioassay', 'spr binding activity', 'protein concentration (a280)', 'potency by binding elisa', 'rp-hplc purity', 'sds-page (reduced) purity', 'aex main peak']","[0.3949697017669678, 0.35247161984443665, 0.08394080400466919, 0.05547446012496948, 0.028575992211699486, 0.024577070027589798, 0.011423639953136444]","[5, 7, 9, 6, 1, 0, 2]",0.3949697017669678,5
6695,ELISA,Host Cell Protein (ELISA),"['potency by cell-based bioassay', 'potency by binding elisa']","[0.49169662594795227, 0.46768274903297424]","[5, 6]",0.49169662594795227,5
6696,PROTEIN_CONCENTRATION_NOCALC_2,Protein Concentration - A280,['protein concentration (a280)'],[0.9938685297966003],[9],0.9938685297966003,9
6697,ISOELECTRIC_FOCUSING,IEF Major Bands,['aex main peak'],[0.999270498752594],[2],0.999270498752594,2
6698,SDS_PAGE,SDS-PAGE  (R) minor band 2 MW = 179,['sds-page (reduced) purity'],[0.9993057250976562],[0],0.9993057250976562,0
6699,SDS_PAGE,SDS-PAGE (NR) minor band 3 MW=169,['sds-page (reduced) purity'],[0.9993103742599487],[0],0.9993103742599487,0
6700,SDS_PAGE,SDS-PAGE  (R) minor band 3 MW = 169,['sds-page (reduced) purity'],[0.9993053674697876],[0],0.9993053674697876,0
6701,CE_SDS,CE-SDS (Non-Reduced) Minor Peak 3 (>=LOQ),['sds-page (reduced) purity'],[0.9994995594024658],[0],0.9994995594024658,0
6702,CE_SDS_2,CE-SDS (Non-Reduced) Unknown Minor Peak  >=LOQ 2,['sds-page (reduced) purity'],[0.9994909763336182],[0],0.9994909763336182,0
6703,CE_SDS_2,CE-SDS (Non-Reduced) Unknown Minor Peak  >=LOQ 1,['sds-page (reduced) purity'],[0.9994900226593018],[0],0.9994900226593018,0
6704,CE_SDS_2,CE-SDS (Non-Reduced) Unknown Minor Peak  >=LOQ 3,['sds-page (reduced) purity'],[0.9994907379150391],[0],0.9994907379150391,0
6705,CE_SDS,CE-SDS (Reduced) Unknown Minor Peak  >=LOQ 3,['sds-page (reduced) purity'],[0.999483585357666],[0],0.999483585357666,0
6706,POLYSORBATE_80,Polysorbate 80 (PS80),['polysorbate 80'],[0.952962338924408],[10],0.952962338924408,10
6707,CE_SDS_2,CE-SDS (Reduced) Unknown Minor LMW Peak >= QL 3,['sds-page (reduced) purity'],[0.9994470477104187],[0],0.9994470477104187,0
6708,HPLC,Aniline (LC),"['rp-hplc purity', 'se-uplc monomer', 'sds-page (reduced) purity', 'ph', 'aex main peak', 'spr binding activity', 'potency by cell-based bioassay']","[0.8152589797973633, 0.0684584379196167, 0.02340102195739746, 0.014982216991484165, 0.014148619957268238, 0.013494213111698627, 0.013080885633826256]","[1, 3, 0, 8, 2, 7, 5]",0.8152589797973633,1
6709,CE_SDS_2,CE-SDS (Non-reduced) Migration Time of Minor Peak 4,['sds-page (reduced) purity'],[0.9995083808898926],[0],0.9995083808898926,0
6710,CE_SDS_2,CE-SDS (Non-reduced) Migration Time of Minor Peak 2,['sds-page (reduced) purity'],[0.9995068311691284],[0],0.9995068311691284,0
6711,CE_SDS_2,CE-SDS (Non-reduced) Migration Time of Minor Peak 1,['sds-page (reduced) purity'],[0.9995081424713135],[0],0.9995081424713135,0
6712,CE_SDS_2,CE-SDS (Non-reduced) Migration Time of Minor Peak 7,['sds-page (reduced) purity'],[0.9995081424713135],[0],0.9995081424713135,0
6713,CE_SDS_2,CE-SDS (Non-reduced) Migration Time of Minor Peak 6,['sds-page (reduced) purity'],[0.9995079040527344],[0],0.9995079040527344,0
6714,CE_SDS_2,CE-SDS (Non-reduced) Migration Time of Minor Peak 5,['sds-page (reduced) purity'],[0.9995080232620239],[0],0.9995080232620239,0
6715,SDS_PAGE,SDS PAGE (Non=Reduced) Molecular Weight of Minor Band 1,['sds-page (reduced) purity'],[0.9994581341743469],[0],0.9994581341743469,0
6716,BIO_CE-SDS_R,CE-SDS (Reduced) Unknown Minor Peak >= LOQ 1,['sds-page (reduced) purity'],[0.9994857311248779],[0],0.9994857311248779,0
6717,BIO_CE-SDS_NR,CE-SDS (Non-Reduced) Unknown Minor Peak >= LOQ 1,['sds-page (reduced) purity'],[0.9994971752166748],[0],0.9994971752166748,0
6718,CE_SDS_2,CE-SDS (reduced) Unknown Minor HMW Peak >= QL 5,['sds-page (reduced) purity'],[0.9994450211524963],[0],0.9994450211524963,0
6719,CE_SDS_2,CE-SDS (Reduced) Unknown Minor LMW Peak >= QL 6,['sds-page (reduced) purity'],[0.9994432330131531],[0],0.9994432330131531,0
6720,CE_SDS_2,CE-SDS (Reduced) Unknown Minor LMW Peak >= QL 8,['sds-page (reduced) purity'],[0.9994370341300964],[0],0.9994370341300964,0
6721,CE_SDS_2,CE-SDS (reduced) Unknown Minor HMW Peak >= QL 4,['sds-page (reduced) purity'],[0.9994484782218933],[0],0.9994484782218933,0
6722,CE_SDS_2,CE-SDS (reduced) Unknown Minor HMW Peak >= QL 6,['sds-page (reduced) purity'],[0.9994463324546814],[0],0.9994463324546814,0
6723,CE_SDS_2,CE-SDS (reduced) Unknown Minor HMW Peak >= QL 3,['sds-page (reduced) purity'],[0.9994507431983948],[0],0.9994507431983948,0
6724,CE_SDS_2,CE-SDS (Reduced) Unknown Minor LMW Peak >= QL 2,['sds-page (reduced) purity'],[0.9994480013847351],[0],0.9994480013847351,0
6725,CE_SDS_2,CE-SDS (Reduced) Unknown Minor LMW Peak >= QL 4,['sds-page (reduced) purity'],[0.9994444251060486],[0],0.9994444251060486,0
6726,CE_SDS_2,CE-SDS (Reduced) Unknown Minor LMW Peak >= QL 7,['sds-page (reduced) purity'],[0.9994416832923889],[0],0.9994416832923889,0
6727,CE_SDS_2,CE-SDS (Reduced) Unknown Minor LMW Peak >= QL 5,['sds-page (reduced) purity'],[0.999441921710968],[0],0.999441921710968,0
6728,CE_SDS,CE-SDS (Non-Reduced) Cumulative area for all HMW peaks >= QL,['sds-page (reduced) purity'],[0.9994831085205078],[0],0.9994831085205078,0
6729,CE_SDS_2,CE-SDS (reduced) Unknown Minor LMW Peak >=QL 5,['sds-page (reduced) purity'],[0.999441921710968],[0],0.999441921710968,0
6730,CE_SDS_2,CE-SDS (reduced) Unknown Minor LMW Peak >=QL 4,['sds-page (reduced) purity'],[0.9994444251060486],[0],0.9994444251060486,0
6731,CE_SDS_2,CE-SDS (reduced) Unknown Minor LMW Peak >=QL 7,['sds-page (reduced) purity'],[0.9994416832923889],[0],0.9994416832923889,0
6732,CE_SDS_2,CE-SDS (reduced) Unknown Minor LMW Peak >=QL 6,['sds-page (reduced) purity'],[0.9994432330131531],[0],0.9994432330131531,0
6733,CE_SDS,CE-SDS (Non-Reduced) RRT  of Unknown Minor Peak>=LOQ1,['sds-page (reduced) purity'],[0.9994971752166748],[0],0.9994971752166748,0
6734,CE_SDS_2,CE-SDS (Reduced) RRT  of Unknown Minor Peak>=LOQ2,['sds-page (reduced) purity'],[0.9994877576828003],[0],0.9994877576828003,0
6735,CE_SDS_2,CE-SDS (Reduced) RRT  of Unknown Minor Peak>=LOQ1,['sds-page (reduced) purity'],[0.9994872808456421],[0],0.9994872808456421,0
6736,ELISA,Residual Insulin (ELISA),['potency by binding elisa'],[0.9945684671401978],[6],0.9945684671401978,6
6737,SDS_PAGE,SDS-PAGE (Reduced) Molecular Weight of Minor Bands,['sds-page (reduced) purity'],[0.9994896650314331],[0],0.9994896650314331,0
6738,CE_SDS,CGE (Reduced) Unknown minor peak >=LOQ 1,['sds-page (reduced) purity'],[0.9993682503700256],[0],0.9993682503700256,0
6739,CE_SDS,CGE (Reduced) Sum of all Minor Peaks >= LOQ,['sds-page (reduced) purity'],[0.9994277358055115],[0],0.9994277358055115,0
6740,SE_HPLC_2,SE-UPLC (Ides Digest) Sum-Clipped Species,['se-uplc monomer'],[0.9992179870605469],[3],0.9992179870605469,3
6741,SE_HPLC_2,SE-UPLC (Ides Digest) Di-clipped Species,['se-uplc monomer'],[0.9992119073867798],[3],0.9992119073867798,3
6742,SE_HPLC_2,SE-UPLC (Ides Digest) Mono-clipped Species,['se-uplc monomer'],[0.9992225170135498],[3],0.9992225170135498,3
6743,CE_SDS_2,CGE (Non-Reduced) LC,['sds-page (reduced) purity'],[0.9995017051696777],[0],0.9995017051696777,0
6744,CE_SDS_2,CGE (Non-Reduced) Sum of all Minor Peaks >= LOQ,['sds-page (reduced) purity'],[0.9994633793830872],[0],0.9994633793830872,0
6745,CE_SDS_2,CGE (Non-Reduced) Unknown minor peak >=LOQ 1,['sds-page (reduced) purity'],[0.9994235038757324],[0],0.9994235038757324,0
6746,CE_SDS_2,CE-SDS (Reduced) Minor peak 2 >=LOQ,['sds-page (reduced) purity'],[0.9994914531707764],[0],0.9994914531707764,0
6747,SDS_PAGE,SDS-PAGE  (NR) minor band 1 MW = 181,['sds-page (reduced) purity'],[0.9993213415145874],[0],0.9993213415145874,0
6748,CE_SDS,[CE-SDS (Reduced) Unknown Minor Peak >= LOQ 5],['sds-page (reduced) purity'],[0.9994736313819885],[0],0.9994736313819885,0
6749,ICIEF,iCIEF Basic  Peaks Cumulative BMS-936558,['aex main peak'],[0.9995406866073608],[2],0.9995406866073608,2
6750,ICIEF,iCIEF Basic Peaks Cumulative Area BMS-986016,['aex main peak'],[0.9995500445365906],[2],0.9995500445365906,2
6751,ICIEF,iCIEF Acidic Peaks Cumulative Area BMS -936558,['aex main peak'],[0.9995526671409607],[2],0.9995526671409607,2
6752,ICIEF,iCIEF Acidic Peaks Cumulative Area  BMS -986016,['aex main peak'],[0.9995560050010681],[2],0.9995560050010681,2
6753,CE_SDS,CE-SDS (Reduced) Number of Minor Peaks >= LOQ,['sds-page (reduced) purity'],[0.9994841814041138],[0],0.9994841814041138,0
6754,BIO_ICIEF,iCIEF Acidic ,['aex main peak'],[0.999128520488739],[2],0.999128520488739,2
6755,BIO_ICIEF,iCIEF Basic ,['aex main peak'],[0.9989976286888123],[2],0.9989976286888123,2
6756,BIO_ICIEF,iCIEF Main ,['aex main peak'],[0.998941957950592],[2],0.998941957950592,2
6757,POLYSORBATE_80,Polysorbate 80 ,['polysorbate 80'],[0.9533386826515198],[10],0.9533386826515198,10
6758,CE_SDS,CE-CGE (Non-Reduced) Unknown Minor Peak >= QL 5,['sds-page (reduced) purity'],[0.999404788017273],[0],0.999404788017273,0
6759,CE_SDS_2,CE-SDS (Reduced) Unknown Minor Peak >=LOQ6,['sds-page (reduced) purity'],[0.9994756579399109],[0],0.9994756579399109,0
6760,CE_SDS_2,CE-SDS (Reduced) Unknown Minor Peak >=LOQ4,['sds-page (reduced) purity'],[0.9994786381721497],[0],0.9994786381721497,0
6761,CE_SDS_2,CE-SDS (Reduced) Unknown Minor Peak >=LOQ5,['sds-page (reduced) purity'],[0.9994753003120422],[0],0.9994753003120422,0
6762,CE_SDS,CE-SDS (Non-Reduced) Unknown Minor Peak >=LOQ4,['sds-page (reduced) purity'],[0.999494194984436],[0],0.999494194984436,0
6763,CE_SDS,CE-SDS (Non-Reduced) Unknown Minor Peak >=LOQ3,['sds-page (reduced) purity'],[0.999491810798645],[0],0.999491810798645,0
6764,SDS_PAGE,SDS-PAGE  (NR) minor band 3 MW = 158,['sds-page (reduced) purity'],[0.9993131160736084],[0],0.9993131160736084,0
6765,SDS_PAGE,SDS-PAGE (Non-Reduced) MW of Major Band relative to Ref Std,['sds-page (reduced) purity'],[0.9994915723800659],[0],0.9994915723800659,0
6766,SDS_PAGE,SDS-PAGE (Reduced) MW of Light Chain relative to Ref Std,['sds-page (reduced) purity'],[0.9994738698005676],[0],0.9994738698005676,0
6767,SDS_PAGE,SDS-PAGE (Reduced) MW of Heavy Chain relative to Ref Std,['sds-page (reduced) purity'],[0.9994779229164124],[0],0.9994779229164124,0
6768,CE_SDS_2,CE-SDS (Non-Reduced) Unknown Minor Peak < LOQ 3,['sds-page (reduced) purity'],[0.9995037317276001],[0],0.9995037317276001,0
6769,SDS_PAGE,SDS-PAGE (NR) minor band 2 MW=168,['sds-page (reduced) purity'],[0.9993120431900024],[0],0.9993120431900024,0
6770,CE_SDS_2,CE-SDS (Reduced) Unknown Minor Peak  4,['sds-page (reduced) purity'],[0.9995040893554688],[0],0.9995040893554688,0
6771,CE_SDS,CE-SDS (Non-Reduced) Minor Peak RRT 3 >= LOQ,['sds-page (reduced) purity'],[0.9994997978210449],[0],0.9994997978210449,0
6772,BIO_CE-SDS_R,CGE (Reduced) Purity,['sds-page (reduced) purity'],[0.9995050430297852],[0],0.9995050430297852,0
6773,BIO_CE-SDS_R,CGE (Reduced) LC,['sds-page (reduced) purity'],[0.9994658827781677],[0],0.9994658827781677,0
6774,BIO_CE-SDS_R,CE-SDS (R) HC [CGE (Reduced) HC] / 2,['sds-page (reduced) purity'],[0.9994868040084839],[0],0.9994868040084839,0
6775,BIO_CE-SDS_NR,CGE (Non-reduced) Purity,['sds-page (reduced) purity'],[0.9995149374008179],[0],0.9995149374008179,0
6776,CE_SDS,CE-SDS (Non-Reduced) Minor Peaks4 (>LOQ),['sds-page (reduced) purity'],[0.9994988441467285],[0],0.9994988441467285,0
6777,CE_SDS,CE-SDS (Non-Reduced) Minor Peaks1 (>LOQ),['sds-page (reduced) purity'],[0.9994984865188599],[0],0.9994984865188599,0
6778,CE_SDS,CE-SDS (Non-Reduced) Minor Peaks2 (>LOQ),['sds-page (reduced) purity'],[0.9994974136352539],[0],0.9994974136352539,0
6779,CE_SDS,CE-SDS (Non-Reduced) Minor Peaks5 (>LOQ),['sds-page (reduced) purity'],[0.999497652053833],[0],0.999497652053833,0
6780,CE_SDS,CE-SDS (Non-Reduced) Minor Peaks3 (>LOQ),['sds-page (reduced) purity'],[0.9994955062866211],[0],0.9994955062866211,0
6781,CE_SDS,CE-SDS (Non-Reduced) Unknown Minor Peak 2>=LOQ,['sds-page (reduced) purity'],[0.9994933605194092],[0],0.9994933605194092,0
6782,CE_SDS,CE-SDS (Non-Reduced) Unknown Minor Peak 4>=LOQ,['sds-page (reduced) purity'],[0.999494194984436],[0],0.999494194984436,0
6783,CE_SDS,CE-SDS (Non-Reduced) Unknown Minor Peak 3>=LOQ,['sds-page (reduced) purity'],[0.9994945526123047],[0],0.9994945526123047,0
6784,CE_SDS_2,CE-SDS (Reduced) Unknown Minor Peak 4>=LOQ,['sds-page (reduced) purity'],[0.999479353427887],[0],0.999479353427887,0
6785,CE_SDS,CGE (Non-Reduced)  Purity (ADC Main Peak),['sds-page (reduced) purity'],[0.9995115995407104],[0],0.9995115995407104,0
6786,CE_SDS_2,CE-SDS (Non-Reduced) Minor Peak >= QL 4,['sds-page (reduced) purity'],[0.9994946718215942],[0],0.9994946718215942,0
6787,CE_SDS,CE-SDS (Non-Reduced) Unknown Minor Peak4 RRT >=LOQ,['sds-page (reduced) purity'],[0.9994944334030151],[0],0.9994944334030151,0
6788,CE_SDS,CE-SDS (Non-Reduced) Unknown Minor Peak3 RRT >=LOQ,['sds-page (reduced) purity'],[0.9994927644729614],[0],0.9994927644729614,0
6789,CE_SDS,CE-SDS (Non-Reduced) Unknown Minor Peak5 RRT >=LOQ,['sds-page (reduced) purity'],[0.9994931221008301],[0],0.9994931221008301,0
6790,CE_SDS,CE-SDS (Non-Reduced) Unknown Minor Peak1 RRT >=LOQ,['sds-page (reduced) purity'],[0.9994938373565674],[0],0.9994938373565674,0
6791,CE_SDS,CE-SDS (Non-Reduced) Unknown Minor Peak2 RRT >=LOQ,['sds-page (reduced) purity'],[0.999494194984436],[0],0.999494194984436,0
6792,CE_SDS_2,CE-SDS (Non-reduced) Minor Peaks 6 >LOQ,['sds-page (reduced) purity'],[0.9994980096817017],[0],0.9994980096817017,0
6793,CE_SDS,CE-SDS (Reduced) Minor Peaks 5 >=LOQ,['sds-page (reduced) purity'],[0.9994908571243286],[0],0.9994908571243286,0
6794,CE_SDS,CE-SDS (Reduced) Minor Peaks 4 >=LOQ,['sds-page (reduced) purity'],[0.9994934797286987],[0],0.9994934797286987,0
6795,CE_SDS,CE-SDS (Reduced)  Minor Peak >= QL 3,['sds-page (reduced) purity'],[0.9994893074035645],[0],0.9994893074035645,0
6796,CE_SDS,CE-SDS (Reduced)  Minor Peak >= QL 2,['sds-page (reduced) purity'],[0.9994893074035645],[0],0.9994893074035645,0
6797,PROTEIN_CONCENTRATION, Protein Concentration (A280) Nivolumab,['protein concentration (a280)'],[0.9940150380134583],[9],0.9940150380134583,9
6798,PROTEIN_CONCENTRATION_NO_CALC,Protein Concentration:A280,['protein concentration (a280)'],[0.9938188195228577],[9],0.9938188195228577,9
6799,PROTEIN_CONCENTRATION_NOCALC_2,Protein Concentration (A280) LAG3,['protein concentration (a280)'],[0.9939454197883606],[9],0.9939454197883606,9
6800,PARTICULATE_MATTER_MICROSCOPY,Particulate Matter >= 10 micrometers,['particulate-matter >= 25-um'],[0.9903556108474731],[4],0.9903556108474731,4
6801,PARTICULATE_MATTER_MICROSCOPY,Subvisible Particulate Matter>=5 and <10 micrometer,['particulate-matter >= 25-um'],[0.990313708782196],[4],0.990313708782196,4
6802,CE_SDS_2,CE-SDS 6 (result) [CE-SDS (R) - RRT of minor peak >= LOQ],['sds-page (reduced) purity'],[0.9994028806686401],[0],0.9994028806686401,0
6803,CE_SDS,CE-SDS (Non-Reduced) Minor Peak RRT1,['sds-page (reduced) purity'],[0.9994933605194092],[0],0.9994933605194092,0
6804,CE_SDS,CE-SDS (Non-Reduced) Minor Peak RRT2,['sds-page (reduced) purity'],[0.999492883682251],[0],0.999492883682251,0
6805,CE_SDS,CE-SDS (Non-Reduced) Minor Peak RRT3,['sds-page (reduced) purity'],[0.9994915723800659],[0],0.9994915723800659,0
6806,SDS_PAGE,SDS-PAGE (Non-Reduced) Molecular Weight of  Minor Band 1,['sds-page (reduced) purity'],[0.9994947910308838],[0],0.9994947910308838,0
6807,SDS_PAGE,NuPAGE Reduced Non-main band MW 73 kDa,['sds-page (reduced) purity'],[0.9992895126342773],[0],0.9992895126342773,0
6808,SDS_PAGE,NuPAGE Reduced Non-main band MW 105 kDa,['sds-page (reduced) purity'],[0.9993040561676025],[0],0.9993040561676025,0
6809,SDS_PAGE,Nu-PAGE Reduced Non-main band MW 76 kDa,['sds-page (reduced) purity'],[0.9993246793746948],[0],0.9993246793746948,0
6810,SDS_PAGE,Nu-Page Reduced Non-main band MW      115  kD,['sds-page (reduced) purity'],[0.9993475079536438],[0],0.9993475079536438,0
6811,SDS_PAGE,Nu-Page Reduced Non-main band MW   78      kD,['sds-page (reduced) purity'],[0.9993256330490112],[0],0.9993256330490112,0
6812,CE_SDS,CE-SDS (Non-reduced) Minor Peak NGHC >LOQ,['sds-page (reduced) purity'],[0.999502420425415],[0],0.999502420425415,0
6813,CE_SDS,CE-SDS (Non-Reduced) Unknown Minor Peak >= QL ,['sds-page (reduced) purity'],[0.9994823932647705],[0],0.9994823932647705,0
6814,CE_SDS_2,CE-SDS (Reduced) Sum of all minor peaks >= QL 1,['sds-page (reduced) purity'],[0.9994871616363525],[0],0.9994871616363525,0
6815,BIO_ICIEF,iCIEF Sum of Acidic Peaks (A% of Acidic Group),['aex main peak'],[0.9995508790016174],[2],0.9995508790016174,2
6816,BIO_ICIEF,iCIEF Main Peak A%,['aex main peak'],[0.9995430707931519],[2],0.9995430707931519,2
6817,BIO_ICIEF,iCIEF Sum of Basic Peaks (A% of Basic Group),['aex main peak'],[0.9995436072349548],[2],0.9995436072349548,2
6818,CE_SDS_2,CE-SDS (NR) Sum of Minor Peaks >=QL,['sds-page (reduced) purity'],[0.9992608428001404],[0],0.9992608428001404,0
6819,CE_SDS,CE-SDS (R) Minor Peak >=QL,['sds-page (reduced) purity'],[0.9992751479148865],[0],0.9992751479148865,0
6820,CE_SDS,CE-SDS (R) Sum of Minor Peaks >=QL,['sds-page (reduced) purity'],[0.9992712140083313],[0],0.9992712140083313,0
6821,CE_SDS_2,CE-SDS (Reduced) Minor peak 3 >=LOQ,['sds-page (reduced) purity'],[0.9994927644729614],[0],0.9994927644729614,0
6822,CE_SDS_2,CE-SDS (Reduced) Minor peak 4 >=LOQ,['sds-page (reduced) purity'],[0.9994926452636719],[0],0.9994926452636719,0
6823,SDS_PAGE,Nu-PAGE Reduced Non-main band MW 125 kDa,['sds-page (reduced) purity'],[0.9993233680725098],[0],0.9993233680725098,0
6824,SDS_PAGE,Nu-PAGE Reduced Non-main band MW 34 kDa,['sds-page (reduced) purity'],[0.9993307590484619],[0],0.9993307590484619,0
6825,SDS_PAGE,Nu-PAGE Reduced Non-main band MW 89 kDa,['sds-page (reduced) purity'],[0.9993127584457397],[0],0.9993127584457397,0
6826,CE_SDS_2,CGE (Reduced) Unknown Minor Peak >= DL 11,['sds-page (reduced) purity'],[0.9993399977684021],[0],0.9993399977684021,0
6827,BIO_CE-SDS_NR,CE-SDS (Non-Reduced) minor peak x >=LOQ,['sds-page (reduced) purity'],[0.9995031356811523],[0],0.9995031356811523,0
6828,PARTICULATE_MATTER_3,Particluate Matter (MFI) >= 25micrometers,['particulate-matter >= 25-um'],[0.9893302321434021],[4],0.9893302321434021,4
6829,ELISA_BINDING_2,Potency by ELISA Binding,['potency by binding elisa'],[0.9973328113555908],[6],0.9973328113555908,6
6830,CE_SDS_2,CE-SDS (Reduced) Minor Peak4 (>LOQ),['sds-page (reduced) purity'],[0.9994986057281494],[0],0.9994986057281494,0
6831,CE_SDS_2,CE-SDS (Reduced) Minor Peak1 (>LOQ),['sds-page (reduced) purity'],[0.9994982481002808],[0],0.9994982481002808,0
6832,CE_SDS_2,CE-SDS (Reduced) Minor Peak3 (>LOQ),['sds-page (reduced) purity'],[0.9994957447052002],[0],0.9994957447052002,0
6833,CE_SDS_2,CE-SDS (Reduced) Minor Peak2 (>LOQ),['sds-page (reduced) purity'],[0.9994975328445435],[0],0.9994975328445435,0
6834,RP_UPLC,Protein ratio (Nivolumab/LAG3),['rp-hplc purity'],[0.9956575632095337],[1],0.9956575632095337,1
6835,PROTEIN_CONCENTRATION,Protein Concentration Day 3,['protein concentration (a280)'],[0.9939701557159424],[9],0.9939701557159424,9
6836,PROTEIN_CONCENTRATION,Protein Concentration Day 1,['protein concentration (a280)'],[0.9939325451850891],[9],0.9939325451850891,9
6837,PROTEIN_CONCENTRATION,Protein Concentration Average,['protein concentration (a280)'],[0.9937680959701538],[9],0.9937680959701538,9
6838,PROTEIN_CONCENTRATION,Protein Concentration Day 2,['protein concentration (a280)'],[0.9939457774162292],[9],0.9939457774162292,9
6839,ICIEF,pi of the Main Peak,['aex main peak'],[0.999415397644043],[2],0.999415397644043,2
6840,PARTICULATE_MATTER_3,Particles >=25 Microns (Concentrate)/2,['particulate-matter >= 25-um'],[0.9900040030479431],[4],0.9900040030479431,4
6841,PARTICULATE_MATTER_3,Particles >=10-25 Microns (Concentrate)/1,['particulate-matter >= 25-um'],[0.9900740385055542],[4],0.9900740385055542,4
6842,PARTICULATE_MATTER_3,Particles >=5-10 Microns (Concentration),['particulate-matter >= 25-um'],[0.9874787330627441],[4],0.9874787330627441,4
6843,CE_SDS_2,CE-SDS (R) Unknown Minor Peak >= LOQ 4,['sds-page (reduced) purity'],[0.9992708563804626],[0],0.9992708563804626,0
6844,CE_SDS_2,CE-SDS (R) Unknown Minor Peak >= LOQ 3,['sds-page (reduced) purity'],[0.999270498752594],[0],0.999270498752594,0
6845,CE_SDS_2,CE-SDS (R) Unknown Minor Peak >= LOQ 5,['sds-page (reduced) purity'],[0.9992623925209045],[0],0.9992623925209045,0
6846,CE_SDS_2,CE-SDS (R) Unknown Minor Peak >= LOQ 1,['sds-page (reduced) purity'],[0.9992647767066956],[0],0.9992647767066956,0
6847,CE_SDS_2,CE-SDS (R) Unknown Minor Peak >= LOQ 2,['sds-page (reduced) purity'],[0.999275267124176],[0],0.999275267124176,0
6848,CE_SDS,CE-SDS (R) Minor Peak 2 >=QL,['sds-page (reduced) purity'],[0.999323844909668],[0],0.999323844909668,0
6849,CE_SDS,CE-SDS (R) Minor Peak 1 >=QL,['sds-page (reduced) purity'],[0.9993265867233276],[0],0.9993265867233276,0
6850,CE_SDS,CE-SDS (Reduced)   Minor Peak 4>LOQ,['sds-page (reduced) purity'],[0.9995014667510986],[0],0.9995014667510986,0
6851,CE_SDS,CE-SDS (Reduced) Minor Peak1 >LOQ,['sds-page (reduced) purity'],[0.9995005130767822],[0],0.9995005130767822,0
6852,CE_SDS,CE-SDS (Reduced)   Minor Peak 3>LOQ,['sds-page (reduced) purity'],[0.9995005130767822],[0],0.9995005130767822,0
6853,CE_SDS,CE-SDS (Reduced)   Minor Peak 2>LOQ,['sds-page (reduced) purity'],[0.999500036239624],[0],0.999500036239624,0
6854,CE_SDS,CE-SDS (Reduced)   Minor Peak 5>LOQ,['sds-page (reduced) purity'],[0.9994997978210449],[0],0.9994997978210449,0
6855,BIOASSAY,Potency (Cell Based Biossay),['potency by cell-based bioassay'],[0.977957010269165],[5],0.977957010269165,5
6856,SDS_PAGE,Nu-PAGE Reduced Non-main band MW  83 kDa,['sds-page (reduced) purity'],[0.9993170499801636],[0],0.9993170499801636,0
6857,PARTICULATE_MATTER_3,Particulate Matter (MFI) >= 5 and <10 micrometers,['particulate-matter >= 25-um'],[0.9903258681297302],[4],0.9903258681297302,4
6858,SDS_PAGE,SDS-PAGE  (R) minor band 1 MW = 150.69,['sds-page (reduced) purity'],[0.9993244409561157],[0],0.9993244409561157,0
6859,SDS_PAGE,SDS-PAGE  (R) minor band 2 MW = 96.97,['sds-page (reduced) purity'],[0.9993264675140381],[0],0.9993264675140381,0
6860,SDS_PAGE,SDS-PAGE  (R) minor band 3 MW = 40.97,['sds-page (reduced) purity'],[0.99931800365448],[0],0.99931800365448,0
6861,SDS_PAGE,SDS-PAGE  (R) minor band 4 MW = 33.44,['sds-page (reduced) purity'],[0.9993282556533813],[0],0.9993282556533813,0
6862,SDS_PAGE_2,SDS-PAGE (NR) minor band 5 MW = 81.52,['sds-page (reduced) purity'],[0.9992677569389343],[0],0.9992677569389343,0
6863,SDS_PAGE_2,SDS-PAGE (NR) minor band 9 MW = 23.90,['sds-page (reduced) purity'],[0.9992743134498596],[0],0.9992743134498596,0
